Customer_ID,Bank_Name,Customer_Segment,Daily_Txn_Frequency,Daily_Txn_Limit,Daily_Amount_Spent,Daily_Amount_Limit,Monthly_Txn_Frequency,Monthly_Txn_Limit,Monthly_Amount_Spent,Monthly_Amount_Limit,Risk_Score,Risk_Category
CUST104554,IDFC First Bank,Business,6,47,259600,500000,108,956,4008000,9280000,31.9,Low Risk
CUST104555,Federal Bank,Affluent,4,15,43400,100000,116,379,743000,1900000,35.7,Low Risk
CUST104556,Axis Bank,Affluent,15,20,171200,200000,491,515,4257000,4400000,88.6,Medium Risk
CUST104557,Union Bank of India,Premium,14,34,46300,300000,225,760,1027000,6670000,24.0,Low Risk
CUST104558,Bank of Baroda,Premium,3,22,204000,750000,51,434,3732000,17110000,19.4,Low Risk
CUST104559,Indian Bank,SME,7,30,4500,750000,147,735,71000,15570000,9.7,Low Risk
CUST104560,ICICI Bank,SME,18,43,33300,200000,353,1027,675000,4680000,25.4,Low Risk
CUST104561,IDFC First Bank,Premium,9,31,8200,300000,160,666,182000,7450000,13.1,Low Risk
CUST104562,IndusInd Bank,Mass Retail,2,7,13700,50000,32,176,248000,990000,24.9,Low Risk
CUST104563,Axis Bank,Business,69,70,1615700,1500000,1834,1808,46339000,34380000,112.0,High Risk
CUST104564,IDFC First Bank,Mass Retail,4,12,1300,40000,98,275,32000,980000,16.9,Low Risk
CUST104565,Axis Bank,Mass Retail,2,8,19000,50000,43,184,363000,1140000,30.2,Low Risk
CUST104566,Bank of India,Business,11,42,379700,1000000,228,885,6018000,22770000,29.4,Low Risk
CUST104567,Federal Bank,Mass Retail,2,6,3000,50000,46,139,53000,980000,17.6,Low Risk
CUST104568,Union Bank of India,Mass Retail,1,9,3000,40000,23,199,56000,870000,9.0,Low Risk
CUST104569,Federal Bank,Mass Retail,2,10,5400,40000,35,211,112000,880000,15.7,Low Risk
CUST104570,Punjab National Bank,Business,11,54,269800,1000000,223,1051,4477000,22900000,22.2,Low Risk
CUST104571,State Bank of India,Affluent,21,16,312900,300000,338,332,8483000,7490000,112.0,High Risk
CUST104572,IDFC First Bank,Premium,8,32,111700,1000000,150,652,2132000,18240000,17.0,Low Risk
CUST104573,Kotak Mahindra Bank,Mass Retail,5,13,16600,40000,86,296,247000,740000,35.7,Low Risk
CUST104574,Kotak Mahindra Bank,Premium,21,32,378800,750000,377,743,5479000,13910000,50.9,Low-Medium Risk
CUST104575,State Bank of India,Premium,5,26,309400,500000,101,605,4727000,11600000,36.8,Low Risk
CUST104576,IDFC First Bank,Mass Retail,0,12,34500,75000,8,261,662000,1420000,26.7,Low Risk
CUST104577,Axis Bank,Mass Retail,1,9,9600,25000,21,198,168000,560000,23.9,Low Risk
CUST104578,Indian Bank,Mass Retail,2,9,14400,50000,29,224,217000,1010000,21.7,Low Risk
CUST104579,Bank of Baroda,SME,21,45,238800,200000,729,1005,4548000,4240000,89.7,Medium Risk
CUST104580,State Bank of India,Affluent,1,13,31900,300000,28,337,409000,5850000,8.6,Low Risk
CUST104581,Canara Bank,SME,6,25,89000,750000,136,552,2211000,18050000,17.5,Low Risk
CUST104582,Bank of Baroda,Mass Retail,0,6,5400,25000,11,141,116000,550000,13.8,Low Risk
CUST104583,Canara Bank,Premium,2,25,129500,750000,28,484,2689000,18460000,12.0,Low Risk
CUST104584,HDFC Bank,Premium,4,22,408700,1000000,102,519,9168000,22020000,31.6,Low Risk
CUST104585,IDFC First Bank,Premium,5,34,140700,300000,122,849,2593000,5660000,32.4,Low Risk
CUST104586,Kotak Mahindra Bank,SME,10,31,166300,750000,201,794,3170000,14400000,24.9,Low Risk
CUST104587,Kotak Mahindra Bank,Mass Retail,2,10,5200,40000,57,260,91000,1000000,15.4,Low Risk
CUST104588,IDFC First Bank,Mass Retail,8,9,58800,75000,224,189,1271000,1730000,88.0,Medium Risk
CUST104589,Bank of Baroda,Premium,8,25,15700,300000,140,576,201000,5500000,14.8,Low Risk
CUST104590,IDFC First Bank,Premium,7,31,97000,500000,125,687,2238000,11460000,19.9,Low Risk
CUST104591,Punjab National Bank,Affluent,1,17,39100,300000,29,390,752000,6270000,9.9,Low Risk
CUST104592,IndusInd Bank,Mass Retail,3,9,16200,75000,57,181,311000,1510000,26.1,Low Risk
CUST104593,HDFC Bank,Affluent,4,17,47400,200000,67,425,648000,3820000,20.3,Low Risk
CUST104594,Bank of India,Mass Retail,2,7,27800,75000,36,178,534000,1790000,29.5,Low Risk
CUST104595,Indian Bank,Affluent,5,19,48100,100000,106,421,576000,1840000,33.3,Low Risk
CUST104596,IDFC First Bank,Affluent,4,13,33600,100000,80,273,630000,2000000,31.7,Low Risk
CUST104597,Indian Bank,Premium,13,28,309600,1000000,283,560,4497000,20140000,36.2,Low Risk
CUST104598,Indian Bank,Mass Retail,2,10,6200,25000,41,238,117000,480000,21.9,Low Risk
CUST104599,Bank of India,Mass Retail,6,11,9500,25000,92,233,142000,540000,38.6,Low Risk
CUST104600,IndusInd Bank,Mass Retail,1,7,25200,100000,24,178,386000,1810000,18.8,Low Risk
CUST104601,ICICI Bank,Mass Retail,10,10,14600,25000,318,237,414000,500000,91.0,High Risk
CUST104602,Bank of India,Premium,2,24,197800,500000,51,564,3272000,12270000,22.5,Low Risk
CUST104603,IDFC First Bank,Business,1,87,479500,1000000,14,1994,8953000,20170000,26.2,Low Risk
CUST104604,Bank of Baroda,Mass Retail,8,7,60300,75000,153,135,1522000,1540000,100.1,High Risk
CUST104605,Federal Bank,Premium,19,20,49800,750000,565,510,1373000,15980000,49.8,Low-Medium Risk
CUST104606,Bank of India,Business,2,79,442500,5000000,58,1848,8383000,109660000,6.1,Low Risk
CUST104607,Union Bank of India,Business,11,73,153800,500000,223,1895,2862000,11830000,21.3,Low Risk
CUST104608,Federal Bank,Mass Retail,14,12,15800,25000,274,273,339000,480000,85.3,Medium Risk
CUST104609,State Bank of India,SME,6,52,40100,400000,106,1246,885000,9640000,9.9,Low Risk
CUST104610,Bank of Baroda,Mass Retail,0,10,7600,100000,2,194,166000,2330000,4.4,Low Risk
CUST104611,Kotak Mahindra Bank,Mass Retail,4,12,41800,40000,237,281,899000,920000,82.3,Medium Risk
CUST104612,IDFC First Bank,Mass Retail,2,7,7900,25000,44,170,134000,470000,29.2,Low Risk
CUST104613,Axis Bank,Affluent,3,16,147700,400000,64,391,1852000,7260000,25.3,Low Risk
CUST104614,Kotak Mahindra Bank,Mass Retail,2,12,2200,40000,37,293,32000,890000,9.4,Low Risk
CUST104615,IDFC First Bank,Mass Retail,2,8,2700,25000,35,165,54000,600000,15.7,Low Risk
CUST104616,Union Bank of India,Mass Retail,6,13,42400,100000,112,336,957000,2210000,41.2,Low-Medium Risk
CUST104617,ICICI Bank,Business,7,43,944700,2500000,141,1117,15202000,48730000,25.7,Low Risk
CUST104618,Punjab National Bank,Business,9,58,87200,1000000,134,1133,1670000,18630000,11.2,Low Risk
CUST104619,Punjab National Bank,Mass Retail,1,7,7300,40000,12,179,118000,920000,13.3,Low Risk
CUST104620,Punjab National Bank,Business,50,53,1554000,2500000,1075,1114,42132000,57630000,79.6,Medium Risk
CUST104621,Punjab National Bank,Business,7,73,350700,2500000,122,1739,6296000,48020000,11.3,Low Risk
CUST104622,IndusInd Bank,Premium,4,22,15900,300000,65,470,229000,5460000,9.6,Low Risk
CUST104623,Union Bank of India,Mass Retail,14,12,77600,100000,353,309,1902000,2090000,98.1,High Risk
CUST104624,ICICI Bank,Premium,7,30,178400,750000,156,591,2773000,16560000,22.3,Low Risk
CUST104625,Punjab National Bank,SME,21,36,35400,750000,350,809,703000,17210000,24.7,Low Risk
CUST104626,Yes Bank,Premium,16,32,279100,750000,309,704,5127000,17750000,39.2,Low Risk
CUST104627,Kotak Mahindra Bank,Mass Retail,11,11,15600,25000,247,234,372000,560000,81.2,Medium Risk
CUST104628,Union Bank of India,Affluent,5,18,4200,300000,116,423,61000,5630000,12.7,Low Risk
CUST104629,Union Bank of India,Affluent,3,16,35200,200000,45,319,579000,4560000,15.9,Low Risk
CUST104630,ICICI Bank,Affluent,5,13,17100,200000,87,312,418000,4980000,19.3,Low Risk
CUST104631,State Bank of India,Mass Retail,3,9,6500,25000,56,233,130000,610000,25.7,Low Risk
CUST104632,Axis Bank,Mass Retail,3,10,13800,25000,47,246,225000,600000,36.8,Low Risk
CUST104633,Union Bank of India,Business,16,51,168800,5000000,379,1276,3559000,100580000,15.4,Low Risk
CUST104634,Bank of India,Business,15,53,112100,1500000,231,1140,1706000,34880000,13.9,Low Risk
CUST104635,Federal Bank,Mass Retail,4,12,9500,50000,60,255,199000,1200000,22.6,Low Risk
CUST104636,Axis Bank,SME,5,48,205100,1500000,80,1086,4839000,34120000,11.6,Low Risk
CUST104637,Kotak Mahindra Bank,Mass Retail,2,11,20200,100000,32,213,263000,1980000,16.5,Low Risk
CUST104638,ICICI Bank,Premium,15,33,197100,750000,410,845,4404000,18510000,34.7,Low Risk
CUST104639,Bank of Baroda,Premium,27,34,208100,1000000,645,680,4525000,21160000,50.0,Low-Medium Risk
CUST104640,Bank of Baroda,Business,3,53,190900,2500000,54,1342,3011000,47270000,6.1,Low Risk
CUST104641,Bank of Baroda,SME,23,48,38000,400000,410,940,516000,7510000,25.0,Low Risk
CUST104642,Kotak Mahindra Bank,Mass Retail,3,12,10300,25000,52,297,153000,560000,28.5,Low Risk
CUST104643,Axis Bank,Business,87,70,1276900,1500000,1850,1404,25478000,31600000,102.8,High Risk
CUST104644,Bank of Baroda,Mass Retail,4,12,3600,100000,74,231,54000,1870000,16.3,Low Risk
CUST104645,Punjab National Bank,Premium,23,22,597100,750000,584,529,14083000,17390000,92.4,High Risk
CUST104646,IndusInd Bank,Premium,23,22,1282800,1000000,549,461,30051000,23600000,120.7,High Risk
CUST104647,Bank of India,Premium,11,29,512900,500000,385,696,13917000,11540000,83.2,Medium Risk
CUST104648,Union Bank of India,Mass Retail,5,6,45300,50000,179,137,903000,970000,98.6,High Risk
CUST104649,Kotak Mahindra Bank,Business,10,49,159100,500000,203,968,2855000,11410000,25.0,Low Risk
CUST104650,Punjab National Bank,Mass Retail,9,9,45000,50000,234,230,1128000,900000,104.6,High Risk
CUST104651,Kotak Mahindra Bank,Mass Retail,7,10,15900,75000,144,222,276000,1510000,40.6,Low-Medium Risk
CUST104652,ICICI Bank,Premium,26,28,552900,1000000,725,676,18333000,20790000,84.0,Medium Risk
CUST104653,Yes Bank,Affluent,11,19,163300,300000,247,428,3953000,7150000,56.0,Low-Medium Risk
CUST104654,IDFC First Bank,Business,9,71,1879900,5000000,188,1649,40725000,103660000,26.8,Low Risk
CUST104655,ICICI Bank,Mass Retail,3,10,22200,75000,48,211,332000,1360000,26.8,Low Risk
CUST104656,Federal Bank,Mass Retail,1,10,7800,75000,22,204,109000,1530000,9.4,Low Risk
CUST104657,Union Bank of India,Business,6,60,1070200,2500000,113,1368,15667000,53730000,24.1,Low Risk
CUST104658,Canara Bank,Affluent,2,14,58600,400000,54,309,970000,9860000,13.8,Low Risk
CUST104659,Bank of Baroda,Mass Retail,10,8,90400,100000,225,174,1487000,2460000,97.9,High Risk
CUST104660,Indian Bank,Premium,12,25,58500,300000,264,593,925000,5780000,30.5,Low Risk
CUST104661,IndusInd Bank,Affluent,1,12,160400,300000,15,286,2939000,5790000,32.0,Low Risk
CUST104662,State Bank of India,Affluent,7,21,2000,100000,144,406,34000,1910000,16.1,Low Risk
CUST104663,Indian Bank,Affluent,1,17,29800,150000,12,363,518000,3530000,11.8,Low Risk
CUST104664,Union Bank of India,Business,4,50,693300,1500000,74,1094,9810000,27060000,26.3,Low Risk
CUST104665,Canara Bank,Business,30,81,3249600,2500000,1290,1594,66959000,47230000,102.1,High Risk
CUST104666,Punjab National Bank,Premium,2,24,60800,500000,42,496,1168000,10880000,10.0,Low Risk
CUST104667,HDFC Bank,Mass Retail,1,7,12400,40000,11,136,224000,790000,21.4,Low Risk
CUST104668,Indian Bank,Business,31,71,176000,1000000,840,1844,3444000,18650000,29.9,Low Risk
CUST104669,Bank of Baroda,Premium,31,26,599100,500000,638,628,12421000,10260000,116.1,High Risk
CUST104670,IndusInd Bank,Premium,10,25,222300,750000,201,490,3473000,14940000,32.7,Low Risk
CUST104671,Canara Bank,Mass Retail,2,9,8600,25000,31,172,145000,540000,25.9,Low Risk
CUST104672,ICICI Bank,Business,8,69,384700,5000000,186,1658,9303000,124270000,9.3,Low Risk
CUST104673,Punjab National Bank,Premium,7,26,380700,1000000,124,574,7217000,18870000,32.1,Low Risk
CUST104674,Indian Bank,Mass Retail,6,6,36200,40000,149,147,696000,820000,93.2,High Risk
CUST104675,Bank of India,Mass Retail,0,6,17000,75000,4,153,369000,1840000,12.7,Low Risk
CUST104676,Yes Bank,Business,8,61,31700,500000,190,1415,623000,12070000,8.8,Low Risk
CUST104677,Yes Bank,Mass Retail,5,10,24200,75000,108,203,390000,1560000,38.6,Low Risk
CUST104678,Bank of India,SME,7,35,233200,1500000,135,857,3621000,34340000,15.5,Low Risk
CUST104679,Axis Bank,Premium,14,34,66900,500000,349,873,833000,9310000,24.0,Low Risk
CUST104680,Kotak Mahindra Bank,Affluent,6,14,68600,400000,119,323,1538000,9200000,27.1,Low Risk
CUST104681,Bank of India,Mass Retail,2,8,43000,100000,34,190,1094000,2480000,33.8,Low Risk
CUST104682,Bank of Baroda,Mass Retail,8,7,61500,100000,194,150,1397000,2180000,88.7,Medium Risk
CUST104683,IndusInd Bank,SME,15,28,25000,200000,303,607,383000,4300000,28.8,Low Risk
CUST104684,Federal Bank,Mass Retail,3,9,44700,75000,65,217,869000,1450000,47.5,Low-Medium Risk
CUST104685,HDFC Bank,Premium,4,22,385000,1000000,96,561,8285000,22440000,28.7,Low Risk
CUST104686,ICICI Bank,Mass Retail,1,7,6100,25000,19,164,134000,550000,19.2,Low Risk
CUST104687,HDFC Bank,Mass Retail,1,10,4000,50000,26,245,62000,1130000,8.3,Low Risk
CUST104688,Indian Bank,Mass Retail,6,13,2300,40000,98,263,43000,730000,21.6,Low Risk
CUST104689,Bank of Baroda,Affluent,2,12,84600,300000,24,246,1421000,6550000,19.9,Low Risk
CUST104690,Union Bank of India,SME,13,34,373400,400000,347,773,12857000,8870000,84.9,Medium Risk
CUST104691,Canara Bank,Mass Retail,1,7,7400,40000,31,142,108000,780000,16.9,Low Risk
CUST104692,HDFC Bank,Mass Retail,1,9,14500,100000,19,211,201000,1950000,11.1,Low Risk
CUST104693,State Bank of India,Mass Retail,8,12,55300,50000,166,252,1455000,1000000,101.2,High Risk
CUST104694,Federal Bank,Affluent,6,17,72000,400000,131,417,1364000,9190000,23.8,Low Risk
CUST104695,Yes Bank,Affluent,7,20,28400,200000,135,493,559000,4450000,21.2,Low Risk
CUST104696,Yes Bank,Business,21,70,397000,500000,440,1557,9872000,11960000,58.1,Low-Medium Risk
CUST104697,Bank of Baroda,Affluent,3,15,129900,400000,51,304,2676000,8030000,26.3,Low Risk
CUST104698,Bank of Baroda,Affluent,15,18,120300,150000,549,423,2513000,3660000,88.6,Medium Risk
CUST104699,Axis Bank,Mass Retail,7,13,19600,50000,164,337,475000,1160000,45.1,Low-Medium Risk
CUST104700,HDFC Bank,SME,20,39,340500,1500000,388,911,6559000,31150000,33.0,Low Risk
CUST104701,Canara Bank,Mass Retail,1,11,5400,40000,11,212,105000,750000,10.9,Low Risk
CUST104702,Bank of Baroda,Mass Retail,12,11,15600,25000,238,210,294000,490000,83.0,Medium Risk
CUST104703,ICICI Bank,Premium,3,29,23700,500000,69,616,389000,12350000,6.9,Low Risk
CUST104704,Indian Bank,Affluent,2,15,192100,400000,28,306,3218000,8070000,29.5,Low Risk
CUST104705,Canara Bank,Mass Retail,6,13,1600,25000,102,321,28000,510000,20.2,Low Risk
CUST104706,Canara Bank,Affluent,4,17,47200,300000,103,424,855000,5800000,19.2,Low Risk
CUST104707,Bank of India,Premium,0,24,324200,750000,9,499,7110000,17740000,23.7,Low Risk
CUST104708,Axis Bank,Mass Retail,0,10,11200,40000,5,213,190000,800000,15.0,Low Risk
CUST104709,IndusInd Bank,Business,10,63,148200,1000000,146,1301,2097000,20310000,12.9,Low Risk
CUST104710,ICICI Bank,Affluent,3,15,80100,300000,86,380,1124000,6270000,22.1,Low Risk
CUST104711,Bank of Baroda,Mass Retail,1,10,16300,100000,30,225,292000,2100000,13.5,Low Risk
CUST104712,Kotak Mahindra Bank,Affluent,3,12,25600,150000,47,283,413000,3130000,17.6,Low Risk
CUST104713,Canara Bank,Mass Retail,4,11,5600,100000,83,241,118000,2150000,18.5,Low Risk
CUST104714,Bank of Baroda,Premium,30,34,417100,500000,770,796,10526000,11850000,88.9,Medium Risk
CUST104715,Bank of Baroda,Affluent,7,19,19600,100000,132,412,373000,2370000,25.3,Low Risk
CUST104716,Punjab National Bank,Mass Retail,3,10,5000,75000,44,214,95000,1770000,14.6,Low Risk
CUST104717,State Bank of India,Affluent,5,17,6300,400000,117,399,101000,7480000,13.6,Low Risk
CUST104718,Bank of Baroda,SME,7,36,516700,1500000,179,833,12771000,35400000,28.4,Low Risk
CUST104719,State Bank of India,Affluent,5,13,67600,150000,89,274,883000,2830000,36.7,Low Risk
CUST104720,Bank of Baroda,SME,44,47,226800,200000,1131,942,4311000,3770000,110.6,High Risk
CUST104721,ICICI Bank,Mass Retail,4,13,15300,100000,78,281,318000,2460000,20.8,Low Risk
CUST104722,Bank of India,Mass Retail,5,8,9300,25000,98,175,145000,590000,43.3,Low-Medium Risk
CUST104723,IDFC First Bank,Mass Retail,2,6,1700,100000,49,140,35000,2190000,16.1,Low Risk
CUST104724,IDFC First Bank,Mass Retail,1,7,6400,50000,29,178,106000,1210000,12.8,Low Risk
CUST104725,IndusInd Bank,Mass Retail,8,6,102100,100000,159,116,3032000,2490000,122.1,High Risk
CUST104726,IDFC First Bank,Mass Retail,4,7,8200,40000,80,145,151000,890000,35.0,Low Risk
CUST104727,ICICI Bank,Business,65,65,1552100,2500000,1215,1323,49749000,55730000,84.5,Medium Risk
CUST104728,Kotak Mahindra Bank,Business,49,47,1140700,1000000,1434,1058,30275000,23280000,121.1,High Risk
CUST104729,ICICI Bank,Premium,4,32,96900,1000000,73,704,1516000,19620000,9.9,Low Risk
CUST104730,Indian Bank,Mass Retail,3,8,12700,100000,73,193,187000,1920000,23.2,Low Risk
CUST104731,Punjab National Bank,Mass Retail,7,12,11600,40000,107,248,184000,930000,35.9,Low Risk
CUST104732,Union Bank of India,Mass Retail,10,8,13800,25000,232,185,373000,510000,90.8,High Risk
CUST104733,ICICI Bank,Premium,3,20,90200,750000,89,504,1735000,14210000,14.0,Low Risk
CUST104734,Bank of Baroda,SME,3,53,31800,750000,66,1345,453000,15150000,4.4,Low Risk
CUST104735,ICICI Bank,Affluent,2,14,4100,200000,59,360,56000,4100000,7.4,Low Risk
CUST104736,Union Bank of India,Mass Retail,5,12,1700,100000,102,293,35000,2480000,17.8,Low Risk
CUST104737,Axis Bank,Affluent,15,17,127600,150000,545,431,3407000,3430000,98.6,High Risk
CUST104738,IndusInd Bank,Mass Retail,2,13,4600,50000,48,268,78000,1090000,11.7,Low Risk
CUST104739,Bank of Baroda,Mass Retail,2,11,23800,50000,29,224,476000,1240000,30.9,Low Risk
CUST104740,State Bank of India,Affluent,4,16,10300,100000,76,305,255000,2430000,16.6,Low Risk
CUST104741,ICICI Bank,Premium,5,31,502200,1000000,84,742,8054000,21580000,30.3,Low Risk
CUST104742,Yes Bank,Mass Retail,3,8,9100,75000,65,204,199000,1830000,21.8,Low Risk
CUST104743,HDFC Bank,Mass Retail,3,8,32700,100000,43,162,646000,2080000,32.2,Low Risk
CUST104744,Kotak Mahindra Bank,SME,12,53,31400,400000,223,1243,470000,7850000,12.9,Low Risk
CUST104745,Punjab National Bank,Mass Retail,3,8,22000,100000,57,194,411000,1960000,26.8,Low Risk
CUST104746,State Bank of India,Mass Retail,7,10,12700,50000,135,255,223000,1130000,39.7,Low Risk
CUST104747,Kotak Mahindra Bank,Mass Retail,4,11,2700,25000,108,259,53000,540000,23.0,Low Risk
CUST104748,Bank of Baroda,Mass Retail,7,8,16800,25000,200,206,618000,570000,89.7,Medium Risk
CUST104749,HDFC Bank,Mass Retail,10,10,18700,25000,223,214,477000,570000,89.4,Medium Risk
CUST104750,Bank of Baroda,Business,16,78,3273300,5000000,330,1673,51294000,90780000,43.2,Low-Medium Risk
CUST104751,HDFC Bank,Mass Retail,0,6,9600,25000,4,137,135000,460000,19.4,Low Risk
CUST104752,Union Bank of India,Affluent,20,20,318400,400000,427,434,5797000,8690000,84.7,Medium Risk
CUST104753,Axis Bank,Premium,9,33,125200,750000,151,627,2279000,14500000,20.5,Low Risk
CUST104754,HDFC Bank,Affluent,10,19,117300,100000,249,458,2615000,2240000,89.1,Medium Risk
CUST104755,Punjab National Bank,Business,64,58,46500,2500000,1483,1407,862000,54660000,48.4,Low-Medium Risk
CUST104756,IndusInd Bank,Business,15,69,1254800,2500000,348,1672,20381000,55250000,33.8,Low Risk
CUST104757,State Bank of India,Mass Retail,2,12,5400,75000,48,257,77000,1510000,11.3,Low Risk
CUST104758,Kotak Mahindra Bank,Premium,7,30,24800,300000,161,680,413000,6740000,14.3,Low Risk
CUST104759,ICICI Bank,Affluent,2,16,191500,400000,40,344,3449000,9520000,28.8,Low Risk
CUST104760,Canara Bank,SME,44,50,514900,1500000,1228,956,12197000,37480000,66.3,Medium Risk
CUST104761,Kotak Mahindra Bank,Affluent,7,18,222700,200000,256,413,4931000,4770000,82.1,Medium Risk
CUST104762,Kotak Mahindra Bank,SME,9,37,19800,200000,132,735,313000,4380000,14.0,Low Risk
CUST104763,Bank of Baroda,Premium,11,26,84700,750000,179,509,1084000,14520000,22.0,Low Risk
CUST104764,Indian Bank,Mass Retail,2,12,20800,75000,54,291,315000,1710000,20.8,Low Risk
CUST104765,Kotak Mahindra Bank,Affluent,3,14,24800,150000,55,267,512000,3680000,17.9,Low Risk
CUST104766,IDFC First Bank,SME,15,38,21700,400000,352,977,381000,7790000,19.3,Low Risk
CUST104767,ICICI Bank,Business,45,85,2519200,2500000,1382,1922,64798000,49480000,92.5,High Risk
CUST104768,State Bank of India,Mass Retail,1,13,47800,100000,14,336,801000,1900000,27.8,Low Risk
CUST104769,Indian Bank,Premium,12,27,320300,1000000,177,524,7472000,23160000,35.1,Low Risk
CUST104770,Yes Bank,Mass Retail,1,7,15100,40000,10,162,279000,830000,24.6,Low Risk
CUST104771,Indian Bank,Mass Retail,6,12,8800,75000,85,257,159000,1380000,25.0,Low Risk
CUST104772,IDFC First Bank,Mass Retail,1,7,5900,40000,20,174,141000,960000,13.9,Low Risk
CUST104773,HDFC Bank,Mass Retail,5,12,17400,75000,101,258,297000,1640000,29.3,Low Risk
CUST104774,Yes Bank,Business,31,61,416700,1500000,509,1270,7922000,30480000,35.1,Low Risk
CUST104775,Indian Bank,Mass Retail,1,11,35700,100000,30,275,747000,2040000,24.8,Low Risk
CUST104776,Kotak Mahindra Bank,Business,12,60,370800,1000000,264,1297,7326000,20030000,29.5,Low Risk
